"enrollee_id","city","city_development_index","gender","relevant_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","target","quality","na_count"
24918,"city_114",0.926,"Male","No","No","High School","Other","5","10000+","Other",">4",46,"Target.No",2,2
7918,"city_90",0.698,"Missing","Yes","No","Graduate","STEM","3","50-99","Pvt Ltd","never",52,"Target.No",2,2
12982,"city_103",0.92,"Missing","Yes","No","Masters","STEM","15","10-49","Pvt Ltd","1",82,"Target.No",1,1
32948,"city_67",0.855,"Male","Yes","No","Masters","STEM",">20","Unknown","Other","2",33,"Target.No",2,2
22023,"city_160",0.92,"Male","No","No","Graduate","Other","17","Unknown","Other",">4",61,"Target.No",2,2
993,"city_160",0.92,"Male","Yes","No","Graduate","STEM","17","Unknown","Other","2",58,"Target.No",2,2
5175,"city_160",0.92,"Male","Yes","No","Graduate","STEM",">20","10-49","Pvt Ltd","1",138,"Target.No",0,0
7054,"city_103",0.92,"Male","Yes","No","Graduate","STEM","12","10-49","Pvt Ltd","3",88,"Target.No",0,0
17910,"city_67",0.855,"Missing","No","No","Phd","Other","1","Unknown","Other","1",8,"Target.No",3,3
13941,"city_103",0.92,"Male","Yes","No","Graduate","STEM","7","500-999","Pvt Ltd","2",200,"Target.No",1,0
2095,"city_67",0.855,"Male","No","No","Primary School","Other","9","Unknown","Other","4",62,"Target.No",3,3
26217,"city_160",0.92,"Male","No","No","Graduate","Other","6","Unknown","Other","never",33,"Target.No",4,4
32476,"city_103",0.92,"Missing","Yes","No","Masters","STEM",">20","100-500","Pvt Ltd",">4",326,"Target.No",3,1
25052,"city_23",0.899,"Male","Yes","No","High School","Other","4","<10","Early Stage Startup","never",45,"Target.No",1,1
24543,"city_21",0.624,"Missing","Yes","No","Graduate","STEM","7","10000+","Pvt Ltd","1",24,"Target.Yes",2,2
10369,"city_103",0.92,"Male","Yes","No","Masters","STEM",">20","500-999","Pvt Ltd",">4",58,"Target.No",0,0
9505,"city_102",0.804,"Missing","Yes","No","Graduate","STEM","7","Unknown","Other","1",47,"Target.No",3,3
23102,"city_104",0.924,"Missing","Yes","No","Graduate","STEM",">20","Unknown","Other",">4",43,"Target.No",3,3
19925,"city_16",0.91,"Male","Yes","No","Masters","STEM","19","100-500","Funded Startup","1",60,"Target.No",0,0
26059,"city_57",0.866,"Male","Yes","Part-Time","High School","Other","4","50-99","Pvt Ltd","1",69,"Target.No",1,1
2552,"city_67",0.855,"Male","Yes","No","Masters","STEM","12","Unknown","Other",">4",16,"Target.No",2,2
3143,"city_16",0.91,"Male","Yes","No","Masters","STEM","17","50-99","Pvt Ltd","3",33,"Target.Yes",0,0
17004,"city_136",0.897,"Male","Yes","Part-Time","Masters","STEM","7","<10","Pvt Ltd","1",232,"Target.No",1,0
27798,"city_102",0.804,"Male","Yes","No","Graduate","STEM","10","100-500","Pvt Ltd","1",60,"Target.No",0,0
29352,"city_21",0.624,"Female","No","Full-Time","Masters","STEM","2","Unknown","Other","1",104,"Target.Yes",2,2
17032,"city_103",0.92,"Male","No","No","High School","Other","3","Unknown","Other","2",12,"Target.No",3,3
6443,"city_90",0.698,"Male","Yes","No","Graduate","STEM","14","100-500","Public Sector","3",238,"Target.No",1,0
10196,"city_103",0.92,"Female","Yes","No","Graduate","STEM","16","500-999","Pvt Ltd","3",46,"Target.No",0,0
26164,"city_143",0.74,"Male","Yes","No","Masters","STEM","1","50-99","Pvt Ltd","1",28,"Target.Yes",0,0
20464,"city_24",0.698,"Male","No","No","High School","Other",">20","100-500","Pvt Ltd",">4",87,"Target.No",1,1
30556,"city_74",0.579,"Female","Yes","Part-Time","Graduate","STEM","5","100-500","Pvt Ltd","1",20,"Target.No",0,0
2838,"city_75",0.939,"Male","Yes","No","Masters","STEM",">20","<10","Pvt Ltd","1",73,"Target.No",0,0
26496,"city_94",0.698,"Male","Yes","No","Graduate","STEM",">20","Unknown","Other",">4",2,"Target.No",2,2
30491,"city_114",0.926,"Male","Yes","No","Graduate","STEM","11","10-49","Pvt Ltd","4",27,"Target.No",0,0
11189,"city_103",0.92,"Missing","Yes","No","Graduate","STEM","14","50-99","Other",">4",122,"Target.No",2,2
27533,"city_103",0.92,"Male","Yes","No","Graduate","STEM",">20","10000+","Pvt Ltd","2",20,"Target.No",0,0
24064,"city_21",0.624,"Missing","Yes","No","Masters","STEM","13","Unknown","Other","1",68,"Target.Yes",4,4
27804,"city_103",0.92,"Male","Yes","No","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",4,"Target.No",0,0
3467,"city_103",0.92,"Male","Yes","No","Graduate","STEM","13","100-500","Pvt Ltd","2",64,"Target.No",0,0
8443,"city_67",0.855,"Male","Yes","No","Masters","STEM","16","Unknown","Other","1",8,"Target.No",2,2
15891,"city_103",0.92,"Male","Yes","No","Graduate","STEM",">20","10000+","Pvt Ltd",">4",18,"Target.No",0,0
26662,"city_160",0.92,"Male","Yes","No","Graduate","STEM","15","500-999","Pvt Ltd",">4",18,"Target.No",0,0
5669,"city_123",0.738,"Missing","Yes","No","Phd","STEM","12","50-99","Pvt Ltd","1",80,"Target.No",1,1
1243,"city_103",0.92,"Male","Yes","No","Primary School","Other","12","100-500","Pvt Ltd","2",49,"Target.No",1,1
17456,"city_28",0.939,"Male","No","No","High School","Other","5","Unknown","Other","1",35,"Target.No",3,3
5545,"city_102",0.804,"Male","No","No","Graduate","STEM","14","1000-4999","Pvt Ltd","1",19,"Target.No",0,0
33109,"city_104",0.924,"Missing","Yes","No","Graduate","STEM","7","10-49","Early Stage Startup","1",48,"Target.No",1,1
33362,"city_173",0.878,"Male","Yes","No","Graduate","STEM","16","10000+","Pvt Ltd","1",100,"Target.No",0,0
13048,"city_103",0.92,"Male","Yes","No","Graduate","STEM","6","50-99","Pvt Ltd","4",8,"Target.No",0,0
5950,"city_21",0.624,"Female","Yes","Full-Time","Masters","STEM","2","500-999","Pvt Ltd","never",15,"Target.No",0,0
16029,"city_104",0.924,"Male","No","No","Graduate","STEM","3","Unknown","Other",">4",34,"Target.No",2,2
28651,"city_50",0.896,"Male","Yes","No","Masters","Other","14","<10","Early Stage Startup","1",156,"Target.No",0,0
31042,"city_16",0.91,"Male","Yes","Full-Time","Graduate","STEM","14","Unknown","Other","2",46,"Target.Yes",2,2
18760,"city_145",0.555,"Male","Yes","No","Graduate","STEM","9","Unknown","Other","1",24,"Target.Yes",2,2
33212,"city_103",0.92,"Male","Yes","No","Masters","STEM",">20","Unknown","Other",">4",161,"Target.Yes",2,2
10771,"city_21",0.624,"Male","Yes","No","Graduate","STEM","20","10-49","Pvt Ltd","2",9,"Target.No",0,0
11182,"city_103",0.92,"Male","Yes","No","Masters","STEM","11","50-99","Pvt Ltd","2",35,"Target.No",0,0
30204,"city_103",0.92,"Female","No","Full-Time","Graduate","STEM","4","Unknown","Other","1",52,"Target.Yes",2,2
24440,"city_104",0.924,"Male","No","Full-Time","High School","Other","3","10-49","Other","1",155,"Target.No",2,2
2412,"city_136",0.897,"Male","Yes","No","Masters","STEM","12","<10","Funded Startup","2",113,"Target.No",0,0
5324,"city_16",0.91,"Female","Yes","No","Graduate","STEM","14","10000+","Pvt Ltd","1",246,"Target.No",1,0
633,"city_103",0.92,"Male","Yes","No","Graduate","STEM","14","10-49","Pvt Ltd","2",44,"Target.No",0,0
32878,"city_103",0.92,"Male","Yes","No","Masters","STEM","17","10000+","Pvt Ltd","3",26,"Target.No",0,0
24785,"city_103",0.92,"Missing","No","Full-Time","Graduate","STEM","4","10000+","Public Sector","1",33,"Target.No",1,1
23015,"city_103",0.92,"Male","Yes","Full-Time","Graduate","STEM","4","<10","Pvt Ltd","2",166,"Target.No",0,0
13909,"city_21",0.624,"Male","Yes","Part-Time","Graduate","STEM","7","100-500","Pvt Ltd",">4",31,"Target.No",0,0
17469,"city_21",0.624,"Missing","No","Full-Time","Graduate","STEM","5","Unknown","Other","never",10,"Target.Yes",3,3
15036,"city_21",0.624,"Missing","No","Full-Time","Graduate","STEM","3","Unknown","Other","never",18,"Target.No",3,3
21517,"city_21",0.624,"Male","Yes","No","Graduate","STEM","11","10000+","Pvt Ltd",">4",28,"Target.No",0,0
29857,"city_98",0.949,"Male","Yes","No","Masters","STEM",">20","1000-4999","Pvt Ltd",">4",105,"Target.No",0,0
14109,"city_103",0.92,"Missing","Yes","Part-Time","Graduate","STEM","11","100-500","Pvt Ltd","1",19,"Target.No",1,1
2479,"city_57",0.866,"Male","Yes","No","Graduate","STEM","8","Unknown","Other","1",33,"Target.No",2,2
9905,"city_160",0.92,"Male","Yes","No","Graduate","STEM","15","100-500","Pvt Ltd","4",266,"Target.No",1,0
6508,"city_115",0.789,"Missing","Yes","No","Graduate","STEM","19","10000+","Pvt Ltd",">4",18,"Target.Yes",1,1
3409,"city_103",0.92,"Male","Yes","No","Graduate","STEM",">20","10-49","Funded Startup","2",61,"Target.No",0,0
10931,"city_114",0.926,"Male","Yes","No","Graduate","STEM","13","Unknown","Other","3",77,"Target.No",2,2
20672,"city_50",0.896,"Male","Yes","No","Graduate","STEM","14","Unknown","Other","1",316,"Target.No",4,2
30744,"city_103",0.92,"Male","No","Full-Time","High School","Other","<1","10-49","NGO","1",87,"Target.Yes",1,1
11874,"city_28",0.939,"Male","No","Full-Time","Graduate","STEM","7","Unknown","Other","2",78,"Target.Yes",2,2
32937,"city_136",0.897,"Male","Yes","No","Masters","STEM","16","50-99","Pvt Ltd",">4",146,"Target.No",0,0
24223,"city_21",0.624,"Missing","Yes","Full-Time","Masters","STEM","7","500-999","Pvt Ltd","1",35,"Target.Yes",1,1
23487,"city_103",0.92,"Male","Yes","No","Masters","Other",">20","Unknown","Other","never",42,"Target.No",2,2
19629,"city_136",0.897,"Missing","No","Part-Time","Masters","STEM","7","10-49","Other","1",16,"Target.No",2,2
15096,"city_21",0.624,"Female","Yes","No","Graduate","STEM","17","Unknown","Other",">4",10,"Target.Yes",2,2
343,"city_103",0.92,"Male","Yes","Full-Time","High School","Other","4","Unknown","Other","1",116,"Target.No",3,3
22084,"city_114",0.926,"Male","No","No","High School","Other","9","Unknown","Other","never",13,"Target.No",3,3
664,"city_114",0.926,"Missing","Yes","No","Graduate","STEM","6","50-99","Pvt Ltd","4",56,"Target.No",1,1
28882,"city_75",0.939,"Male","Yes","No","Masters","Other",">20","Unknown","Other","1",25,"Target.Yes",2,2
20366,"city_21",0.624,"Male","Yes","No","Masters","STEM","9","100-500","Pvt Ltd","1",24,"Target.Yes",0,0
23058,"city_160",0.92,"Female","No","No","Graduate","Other","2","Unknown","Other","1",75,"Target.Yes",2,2
29656,"city_116",0.743,"Male","Yes","No","Graduate","Other","3","Unknown","Other","never",9,"Target.Yes",2,2
18602,"city_74",0.579,"Male","Yes","No","Graduate","STEM","3","10-49","Pvt Ltd","1",21,"Target.Yes",0,0
9730,"city_160",0.92,"Male","Yes","No","Graduate","STEM","8","Unknown","Other","2",20,"Target.Yes",2,2
30938,"city_21",0.624,"Male","Yes","No","Masters","STEM","9","500-999","Funded Startup","2",80,"Target.No",0,0
1944,"city_21",0.624,"Male","No","No","Graduate","STEM","4","<10","Early Stage Startup","1",23,"Target.Yes",0,0
9,"city_16",0.91,"Male","Yes","No","Graduate","STEM",">20","Unknown","Other",">4",2,"Target.Yes",2,2
23585,"city_159",0.843,"Male","Yes","No","Graduate","STEM","6","500-999","Pvt Ltd",">4",123,"Target.No",0,0
18583,"city_162",0.767,"Missing","Yes","Part-Time","Graduate","STEM","8","100-500","NGO","1",24,"Target.No",1,1
16002,"city_103",0.92,"Missing","Yes","No","Masters","STEM","8","50-99","Pvt Ltd","4",79,"Target.No",1,1
15262,"city_160",0.92,"Male","Yes","No","Graduate","STEM","9","10-49","Funded Startup","2",18,"Target.No",0,0
18326,"city_21",0.624,"Missing","No","No","Graduate","STEM","2","Unknown","Other","2",25,"Target.Yes",3,3
23320,"city_21",0.624,"Missing","No","Full-Time","Masters","STEM","1","Unknown","Other","1",82,"Target.Yes",3,3
15669,"city_145",0.555,"Missing","Yes","Full-Time","Graduate","STEM","4","Unknown","Other","never",2,"Target.Yes",3,3
32176,"city_103",0.92,"Other","No","Part-Time","Graduate","STEM","2","<10","Other","2",45,"Target.Yes",0,0
15667,"city_114",0.926,"Male","Yes","No","Graduate","STEM","10","10000+","Pvt Ltd","1",262,"Target.No",2,1
17573,"city_114",0.926,"Male","Yes","No","Masters","STEM","13","100-500","Pvt Ltd","3",28,"Target.No",0,0
13018,"city_103",0.92,"Female","Yes","No","Graduate","Other",">20","10000+","Pvt Ltd",">4",4,"Target.No",0,0
31682,"city_67",0.855,"Male","Yes","Full-Time","Graduate","STEM","6","50-99","Pvt Ltd","2",12,"Target.No",0,0
12073,"city_145",0.555,"Male","Yes","No","Graduate","Other","2","100-500","Early Stage Startup","1",20,"Target.No",0,0
4698,"city_84",0.698,"Male","Yes","No","Graduate","STEM","13","Unknown","Other","1",68,"Target.No",2,2
29160,"city_71",0.884,"Male","No","Part-Time","Masters","STEM","5","Unknown","Other","1",23,"Target.Yes",2,2
32093,"city_160",0.92,"Male","Yes","Full-Time","Graduate","STEM","3","10-49","Funded Startup","1",152,"Target.No",0,0
19804,"city_102",0.804,"Male","Yes","No","Masters","STEM","10","5000-9999","Pvt Ltd","1",23,"Target.No",0,0
3080,"city_160",0.92,"Male","Yes","No","Masters","STEM","9","10000+","Pvt Ltd","4",90,"Target.No",0,0
17564,"city_114",0.926,"Male","Yes","No","Graduate","STEM","14","1000-4999","Pvt Ltd","2",63,"Target.No",0,0
12501,"city_21",0.624,"Male","No","No","Masters","STEM","15","5000-9999","Pvt Ltd",">4",46,"Target.Yes",0,0
33082,"city_114",0.926,"Missing","Yes","No","Graduate","Other","6","10-49","Pvt Ltd","1",52,"Target.No",3,3
33084,"city_74",0.579,"Male","Yes","No","Graduate","STEM","15","50-99","Funded Startup","2",90,"Target.No",0,0
10964,"city_114",0.926,"Male","No","Full-Time","High School","Other","3","Unknown","Other","never",29,"Target.No",3,3
28510,"city_21",0.624,"Female","Yes","No","Graduate","STEM","5","1000-4999","Pvt Ltd","1",30,"Target.No",0,0
1871,"city_21",0.624,"Missing","Yes","Full-Time","Masters","STEM","3","50-99","Pvt Ltd","1",79,"Target.No",1,1
7523,"city_67",0.855,"Male","No","Full-Time","High School","Other","7","Unknown","Other","never",89,"Target.No",3,3
15314,"city_1",0.847,"Male","No","Full-Time","Graduate","STEM","5","100-500","Pvt Ltd","1",13,"Target.No",0,0
7781,"city_162",0.767,"Male","No","Full-Time","High School","Other","7","Unknown","Other","1",12,"Target.No",3,3
20524,"city_50",0.896,"Male","Yes","No","Graduate","STEM","10","1000-4999","Pvt Ltd","1",21,"Target.No",0,0
22588,"city_61",0.913,"Male","Yes","No","Graduate","Other",">20","100-500","Pvt Ltd","1",39,"Target.No",0,0
23250,"city_114",0.926,"Male","Yes","No","Graduate","STEM","12","10000+","Pvt Ltd","4",35,"Target.No",0,0
7935,"city_67",0.855,"Male","Yes","No","Graduate","STEM","<1","Unknown","Other","1",41,"Target.No",2,2
738,"city_23",0.899,"Missing","Yes","Part-Time","High School","Other","10","10000+","Public Sector",">4",66,"Target.No",2,2
25836,"city_103",0.92,"Male","Yes","No","Masters","Other","16","<10","Pvt Ltd","1",42,"Target.No",0,0
5668,"city_105",0.794,"Male","No","Full-Time","Graduate","STEM","1","Unknown","Other","never",78,"Target.No",2,2
2473,"city_61",0.913,"Male","Yes","No","Graduate","STEM","19","100-500","NGO","2",138,"Target.No",0,0
2388,"city_21",0.624,"Missing","Yes","No","Graduate","STEM","4","Unknown","Other","1",4,"Target.Yes",3,3
14054,"city_114",0.926,"Male","No","No","Graduate","Other",">20","<10","Pvt Ltd","never",60,"Target.No",2,2
23893,"city_65",0.802,"Female","No","No","Masters","STEM","14","Unknown","Other","1",11,"Target.Yes",2,2
4992,"city_65",0.802,"Missing","No","Full-Time","High School","Other","7","100-500","Pvt Ltd","never",83,"Target.No",2,2
21942,"city_67",0.855,"Missing","No","Full-Time","Graduate","STEM","3","Unknown","Other","1",40,"Target.No",3,3
24168,"city_114",0.926,"Missing","Yes","No","Masters","STEM","17","100-500","Pvt Ltd","1",50,"Target.No",1,1
3664,"city_103",0.92,"Missing","No","No","Graduate","STEM",">20","1000-4999","Pvt Ltd","1",47,"Target.No",1,1
3655,"city_103",0.92,"Male","Yes","No","Graduate","STEM","8","50-99","Pvt Ltd","never",84,"Target.No",0,0
32769,"city_103",0.92,"Male","Yes","Full-Time","Graduate","STEM","6","<10","Early Stage Startup","1",19,"Target.No",0,0
23460,"city_145",0.555,"Missing","Yes","No","Graduate","STEM","6","Unknown","Other","never",4,"Target.Yes",3,3
28618,"city_99",0.915,"Male","Yes","No","Graduate","STEM","5","500-999","Pvt Ltd","1",28,"Target.No",0,0
31453,"city_21",0.624,"Male","Yes","No","Graduate","STEM","4","100-500","Pvt Ltd","4",13,"Target.Yes",0,0
32454,"city_103",0.92,"Missing","Yes","No","Graduate","STEM","19","100-500","Pvt Ltd","1",105,"Target.Yes",1,1
17516,"city_103",0.92,"Male","Yes","No","Graduate","Other",">20","1000-4999","Pvt Ltd","1",65,"Target.No",0,0
5894,"city_36",0.893,"Male","Yes","No","Graduate","STEM","5","10000+","Pvt Ltd","2",64,"Target.Yes",0,0
18479,"city_21",0.624,"Male","Yes","No","Graduate","STEM","6","10000+","Pvt Ltd","2",4,"Target.Yes",0,0
33195,"city_103",0.92,"Male","Yes","No","Graduate","STEM",">20","Unknown","Other",">4",14,"Target.Yes",2,2
10379,"city_118",0.722,"Male","Yes","No","Masters","STEM","2","100-500","Pvt Ltd","1",14,"Target.No",0,0
28077,"city_103",0.92,"Male","No","Part-Time","Graduate","STEM","7","1000-4999","NGO","4",6,"Target.No",0,0
23694,"city_143",0.74,"Male","No","No","Graduate","STEM","3","10000+","Pvt Ltd","3",92,"Target.No",0,0
7074,"city_81",0.73,"Male","Yes","Part-Time","Graduate","STEM","5","<10","Pvt Ltd","1",16,"Target.No",0,0
8157,"city_103",0.92,"Male","No","No","Graduate","STEM","15","Unknown","Other",">4",103,"Target.Yes",2,2
11531,"city_114",0.926,"Male","No","No","Graduate","STEM",">20","5000-9999","Pvt Ltd","1",97,"Target.No",0,0
27913,"city_173",0.878,"Male","Yes","No","Graduate","STEM","8","50-99","Pvt Ltd","3",47,"Target.No",0,0
16045,"city_103",0.92,"Missing","Yes","Full-Time","Graduate","STEM","16","50-99","Other","2",23,"Target.Yes",2,2
16974,"city_103",0.92,"Male","Yes","No","Graduate","STEM","3","Unknown","Other","2",112,"Target.Yes",2,2
26399,"city_21",0.624,"Missing","Yes","No","Graduate","STEM","7","Unknown","Other","2",76,"Target.Yes",3,3
9380,"city_61",0.913,"Male","No","Full-Time","High School","Other","9","Unknown","Other","1",27,"Target.No",3,3
15239,"city_21",0.624,"Missing","Yes","No","Graduate","STEM","12","50-99","Pvt Ltd",">4",14,"Target.Yes",1,1
7101,"city_16",0.91,"Missing","No","Full-Time","Graduate","STEM","4","Unknown","Other","1",40,"Target.Yes",3,3
351,"city_144",0.84,"Male","No","Part-Time","Graduate","Other","19","10-49","Pvt Ltd",">4",94,"Target.No",0,0
3662,"city_160",0.92,"Male","Yes","No","Graduate","STEM",">20","Unknown","Other","2",206,"Target.Yes",3,2
19144,"city_116",0.743,"Male","Yes","No","Graduate","Other","11","Unknown","Other","1",80,"Target.Yes",2,2
6230,"city_114",0.926,"Missing","No","Full-Time","High School","Other","<1","Unknown","Other","4",254,"Target.No",5,4
32400,"city_107",0.518,"Male","No","Full-Time","Graduate","STEM","4","Unknown","Other","1",21,"Target.Yes",2,2
11038,"city_101",0.558,"Male","No","Full-Time","Graduate","STEM","9","Unknown","Other","never",37,"Target.Yes",2,2
20692,"city_136",0.897,"Male","Yes","No","Masters","STEM","4","10-49","Pvt Ltd","2",34,"Target.No",0,0
14738,"city_165",0.903,"Male","Yes","Full-Time","Graduate","STEM","4","5000-9999","Pvt Ltd","never",56,"Target.No",0,0
17729,"city_103",0.92,"Male","No","No","High School","Other","6","Unknown","Other","1",85,"Target.Yes",3,3
1177,"city_103",0.92,"Male","Yes","Part-Time","Graduate","STEM","2","50-99","Pvt Ltd","1",7,"Target.No",0,0
10336,"city_102",0.804,"Male","Yes","No","Graduate","Other","17","Unknown","Other","1",112,"Target.No",2,2
4420,"city_21",0.624,"Missing","No","Full-Time","Graduate","STEM","3","<10","Pvt Ltd","1",64,"Target.Yes",1,1
28803,"city_114",0.926,"Male","Yes","No","High School","Other",">20","50-99","Pvt Ltd","1",59,"Target.No",1,1
30314,"city_21",0.624,"Female","Yes","Full-Time","Graduate","STEM","6","Unknown","Other","1",6,"Target.No",2,2
30261,"city_160",0.92,"Male","Yes","No","Graduate","STEM",">20","100-500","Funded Startup","2",67,"Target.No",0,0
19122,"city_103",0.92,"Missing","Yes","No","Graduate","STEM","15","10000+","Pvt Ltd",">4",150,"Target.No",1,1
14988,"city_93",0.865,"Male","Yes","No","Masters","STEM",">20","Unknown","Other","2",21,"Target.No",2,2
26499,"city_160",0.92,"Male","Yes","No","Graduate","STEM",">20","Unknown","Other",">4",50,"Target.Yes",3,3
19493,"city_134",0.698,"Male","No","No","Graduate","Other","1","5000-9999","Pvt Ltd","1",46,"Target.Yes",0,0
